fold_id,group,output,mse,rmse,mae,r2,pearson_r,max_abs_error,p95_abs_error,saturation_rate_after_clip,mse_after_saturation,n,command_rate_mae
11,CONTACT_CANDIDATE,aileron_command,0.003148605115711689,0.05611243098974228,0.04691861569881439,-1.7282705307006836,0.43173790474842877,0.09654586017131805,0.09494468569755554,0.0,0.003148605115711689,11,0.013499513268470764
11,CONTACT_CANDIDATE,rudder_command,0.013935924507677555,0.11805051565170288,0.09067289531230927,-0.14473235607147217,0.47165094774353794,0.20471765100955963,0.20120510458946228,0.0,0.013935924507677555,11,0.05646804720163345
11,FINAL_APPROACH_ESTABLISHED,aileron_command,0.0006182602955959737,0.024864841252565384,0.01759442687034607,0.6859668493270874,0.8440937577593687,0.13094577193260193,0.053237754851579666,0.0,0.0006182602955959737,784,0.00975210964679718
11,FINAL_APPROACH_ESTABLISHED,rudder_command,0.002283717505633831,0.04778825864195824,0.03611740842461586,0.31611865758895874,0.6383716667032021,0.2169777899980545,0.08980108052492142,0.0,0.002283717505633831,784,0.013751647435128689
11,FLARE,aileron_command,0.001558146788738668,0.03947336971759796,0.02967568300664425,0.2561231255531311,0.7777053718112916,0.09727286547422409,0.0828080102801323,0.0,0.001558146788738668,99,0.012771339155733585
11,FLARE,rudder_command,0.010471779853105545,0.10233171284198761,0.07218839228153229,-0.08535361289978027,0.04012727641350238,0.3868895173072815,0.2325478196144104,0.0,0.010471779853105545,99,0.03273222967982292
12,CONTACT_CANDIDATE,aileron_command,0.0006132572307251394,0.024764031171798706,0.018702443689107895,-5.1200947761535645,0.017555671233337428,0.07002890855073929,0.04172028228640556,0.0,0.0006132572307251394,52,0.011674162931740284
12,CONTACT_CANDIDATE,rudder_command,0.04204372689127922,0.2050456702709198,0.17431336641311646,-0.07361412048339844,0.24253957562821335,0.44804641604423523,0.3767092227935791,0.0,0.04204372689127922,52,0.07821856439113617
12,FINAL_APPROACH_ESTABLISHED,aileron_command,0.0002231839025625959,0.014939340762794018,0.011216132901608944,0.6007698774337769,0.799899360473216,0.07772552967071533,0.030692487955093384,0.0,0.0002231839025625959,887,0.005191834177821875
12,FINAL_APPROACH_ESTABLISHED,rudder_command,0.005083424039185047,0.07129813730716705,0.04362144321203232,0.20546871423721313,0.5151929917394807,0.3312794864177704,0.1640881448984146,0.0,0.005083424039185047,887,0.014848211780190468
12,FLARE,aileron_command,0.0006089641829021275,0.024677200242877007,0.015911657363176346,0.40173280239105225,0.6524517618344251,0.12501943111419678,0.03380826488137245,0.0,0.0006089641829021275,85,0.009257129393517971
12,FLARE,rudder_command,0.019205013290047646,0.13858215510845184,0.11010638624429703,0.05076467990875244,0.33243247051837577,0.32917898893356323,0.2482471764087677,0.0,0.019205013290047646,85,0.04308808222413063
