episode_id,previous_state,new_state,frame,sim_time_s,agl_ft,groundspeed_kt,vertical_speed_fps,wow_main_left,wow_main_right,wow_nose,compression_main_left,compression_main_right,compression_nose,reason
voo-normal2,TOUCHDOWN_CONFIRMED,ROLLOUT,935,93.516666667,3.506564528276351,52.36671960984362,0.7029628996844329,True,True,True,0.009325818308012,0.0013339285402143,0.0387336013425018,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo-normal2,ROLLOUT,COMPLETE,1217,121.716666667,3.407401796755308,12.70253395105998,0.0921653226641799,True,True,True,0.1194752612260338,0.1047939002507665,0.1128153748934424,end_of_recording_window
voo-normal3,FLARE,CONTACT_CANDIDATE,930,93.01666666666668,3.505768854728931,55.76976490673592,0.8205256028828358,True,True,True,0.0062511872734405,0.0037029141852189,0.046643058882083,first_main_gear_contact
voo-normal3,CONTACT_CANDIDATE,FLARE,930,93.01666666666668,3.505768854728931,55.76976490673592,0.8205256028828358,True,True,True,0.0062511872734405,0.0037029141852189,0.046643058882083,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-normal3,FLARE,CONTACT_CANDIDATE,944,94.41666666666669,3.5172332765045433,53.67086739564144,0.5999920700363024,True,True,True,0.0014850439543323,6.318563972500456e-05,0.0509152755571436,renewed_main_gear_contact_after_unconfirmed_loss
voo-normal3,CONTACT_CANDIDATE,FLARE,946,94.61666666666667,3.5109508718497255,53.34884161879109,0.969642646888598,False,True,True,0.004711860395773,0.0033495804785184,0.0232369103016329,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-normal3,FLARE,CONTACT_CANDIDATE,953,95.31666666666668,3.5307882857802197,52.25618372572813,0.8570715961618078,False,True,True,1.83401719256915e-08,0.001773791285685,0.0330275943648449,renewed_main_gear_contact_after_unconfirmed_loss
voo-normal3,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,960,96.01666666666668,3.508778143877792,51.223406431234295,0.8801151206193844,True,True,True,0.0069761865797529,0.0002390556813744,0.0346959947481408,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
voo-normal3,TOUCHDOWN_CONFIRMED,ROLLOUT,960,96.01666666666668,3.508778143877792,51.223406431234295,0.8801151206193844,True,True,True,0.0069761865797529,0.0002390556813744,0.0346959947481408,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo-normal3,ROLLOUT,COMPLETE,1245,124.51666666666668,3.4048992398758973,10.78135983163783,0.1158184904082627,True,True,True,0.1221204026755383,0.1075887313284104,0.1139641344631826,end_of_recording_window
voo2-com-8-nos,FLARE,CONTACT_CANDIDATE,981,98.11666666666667,3.5889081311372744,52.56192593557569,0.4965181669813094,False,True,True,0.0,0.0005801669239384,0.024385359613381,first_main_gear_contact
voo2-com-8-nos,CONTACT_CANDIDATE,FLARE,983,98.31666666666668,3.5774813247936694,52.29110442215334,1.03631352270428,False,True,False,0.0,0.0124226323412695,-0.0010248462699167,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo2-com-8-nos,FLARE,CONTACT_CANDIDATE,1000,100.01666666666668,3.6379787996090736,50.23169934384051,-0.5922056751262773,False,True,True,0.0,2.8490477648967586e-05,0.012255135461079,renewed_main_gear_contact_after_unconfirmed_loss
voo2-com-8-nos,CONTACT_CANDIDATE,FLARE,1004,100.41666666666669,3.5650785557112914,49.69183702931274,0.8528233185064822,False,True,False,0.0,0.0180406776218731,4.455104518288538e-05,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo2-com-8-nos,FLARE,CONTACT_CANDIDATE,1009,100.91666666666669,3.56174303293573,49.096823419067434,0.6604828253664311,False,True,True,0.0,2.664802585020873e-05,0.0199201768223058,renewed_main_gear_contact_after_unconfirmed_loss
voo2-com-8-nos,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,1053,105.31666666666668,3.499283230325036,44.35468506162027,0.4836265538454549,True,True,True,0.0005162687840301,0.0321430428894393,0.0494809372693475,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
voo2-com-8-nos,TOUCHDOWN_CONFIRMED,ROLLOUT,1053,105.31666666666668,3.499283230325036,44.35468506162027,0.4836265538454549,True,True,True,0.0005162687840301,0.0321430428894393,0.0494809372693475,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo2-com-8-nos,ROLLOUT,COMPLETE,1168,116.81666666666668,3.4075761538205813,4.902194124705948,0.0519371023520538,True,True,True,0.0747640827036348,0.0743262451446142,0.2293493879502522,groundspeed_below_threshold
